similar
VPS13D
KANSL2
TMEM39B
RBM27
R3HDM2
SNX1
EPN3
EPPK1
MAFG
CNOT6L
FHDC1
PDE6G
PRDM12
BCAN
ATP5F1D
SETD5
ZFPM1
RAB3GAP2
ATG5
CLK2
RBM5
DDX41
ADIPOR2
TBC1D10A
SRPK1
GPATCH8
AKIRIN2
B3GNT7
CKMT1
OGDH
CDKN2C
ZBTB39
DNMT3A
LHX1
EVI2B
RIPOR1
PANK1
SRF
TCERG1L
DMRTA2
F2RL3
DDX52
RASSF8
KLF9
CSNK1G1
PRKCE
PPIE
MYO1A
RGS9BP
MRPL38
RAD51B
FERMT2
ARF6
GLMP-B
ATP5MF
KCTD6
PAK4
RAD9A
VEPH1
SLC66A1
MISP
TNRC18
BMP15
CCDC81
CD200
FAM193B
PBX1
COLEC12
TMEM127
CTSH
AK4
HMG20B
OVOL2
ITA
PIM1
TBR1
BAZ2A
TMEM120B
PDCD10
ANKRD17
ZDHHC5
SUPT4H1
SNX17
RUNX3
TMEM119
PCDH12
SLC32A1
TENM4
HNF1B
RUSC1
CENPF
ACY1
HBB
P2RX4
PTPDC1
PPIP5K1
CRYBG2
UBASH3B
INAVA
FAT1
WDR59
LFNG
CCDC138
TXNDC17
ZC3H12A
ADAR
GIMAP7
RETREG2
SYTL5
GALT-1
CD81
HMOX2
ELMOD3
BCL2L1
MAP3K14
MEAK7
GLI1
NDFIP1
SDF2L1
DIP2B
MYO18B
GFRA2
TRAF3IP2
FOXP1
NSD3
POU2F3
SEC31A
PDIA3
SCARF2
SNX11
SCNN1G
HSP90B1
SPCC1672.11C
NSD1
IFI27
CCDC33
KCTD12
NPM3
RPLP0
VWA5B2
SNX21
TIMM17A
PRDM15
TMEM250
HBEGF
VANGL1
GPR87
PRRT1B
PDGFB
NDUFA4
FAM76A
RANBP3
ARPC1B
THRA
ZNF503
FAM214B
ATXN7L1
GRAMD2B
RNH1
PDCD6IP
ANKRD11
TCF12
YARS1
SKIDA1
SLC7A4
PCYOX1L
PPHLN1
HYAL3
OR5V1
ATP5F1B
DUSP22A
FUBP3
KCNN3
CUL9
CUEDC1
SV2A
AGO4
HEXD
TBC1D13
PRUNE1
GOT1
K-CAM
NOL4
HYI
TBX5
PINK1
FMO5
HAGHL
MYG1
HEY1
PLPP7
TRIM62
AK2
TGL2
APC2
CTBP2
TNKS1BP1
COL18A1
PTPRN
PI4KB
TMEM63B
MMS19
CBFA2T2
SPRY1
DNAJA1
ATP1B4
ANAPC16
CPSF7
MFAP1
NUDT16L1
PADI1
POL
SNRPE
ENTR1
IHH
TET3
USP4
SPECC1L
ZNF276
KRTCAP3
YEATS2
PPP3CC
ANKLE1
PDGFRB
SULT2B1
TEKT3
PRKAG3
OTOL1
RIOX1
WDR24
NFIX
THUMPD3
FLNB
DAG1
CFTR
OCRL
EEF2KMT
KNL1
CAMK1
RPS10
SOGA1
RDH12
KIF11
SUCNR1
NEIL1
PHACTR4
TSSK3
EPHX1
MORN3
CHKA
BARHL2
ERCC3
WIZ
CBX7
NRGN
FEZF1
SNAPC1
PLB1
ZNF362
EWSR1
SEMA4G
PLPPR3
MYO18A
FHOD1
PLCD3
GLIS3
SLF1
CAP1
DUOX2
CHEK2
MAPK1IP1L
SMG6
TP53INP2
NUFIP2
SIRT3
ARSG
HOXA2
PACSIN1
SLMAP
GPR89
GPSM1
PROCR
SPG7
CLP1
ADNP
RPRD2
TMC6
TBXA2R
TACC3
ATG4C
ANKRD24
CEBPB
SYT12
FAM222B
ARVCF
OVCA2
PTPN9
PDGFRA
RAC1
PLAC8
ZBTB37
LAMB2
ADAMTS7
NEFM
ST3GAL2
TOPORS
FNBP4
ASCC1
ZDHHC9
CCNL1
QRICH2
JPH3
TEPSIN
RHOF
TRIOBP
IFI30
FERD3L
ADCY1
BYSL
TDRD7
CFAP410
NKTR
KCNQ4
MEX3D
USP53
TFRC
AJM1
FNDC7
SCCPDH
COG1
DNAI2
GMCL1
PAPSS2
PPP6R2
RAP1GAP2
ARHGEF18
HAS3
ASTE1
GRM8
ATP11C
GSDME
TRAF4
FMNL3
TMEM259
GDF6
ALDH3A2
HRH3
DNAJA4
JAK1
RGS14
FBLN7
HK2
PATL1
ARPC2
WDR34
AHCTF1
VTI1B
HOGA1
SESN3
GBP1
TXNL4A
EPOP
ERV3-1
LIPM
ZFP36L1
WDR37
ALDOC
GJB5
NEFH
CDK5RAP1
FAM110D
LMAN1
HDAC7
BBS9
PKDCC
RORB
ME3
ZNF512B
SIX3
P2RY1
POLL
SFN
SLC7A3
CDKN1B
SETDB1
INKA2
SAMD11
MRPL43
RYBP
GXYLT2
ABCA2
RNF41
MEF2B
RBM15
MPP2
ORAI2
CLIC3
RPS3-B
DCTN4
ADORA2B
RASL11A
AHSA1
PHF20
CKLF
PDCD2L
LPAR4
MTMR1
NTS
GXYLT1
CYP21A2
NOLC1
XPA
P2RY12
NDC1
INTS3
HOXD12
GPR174
ZC3H11A
SUGP1
ATP1B3
G2E3
MRPL45
MANBAL
NDUFA10
IDE
SARS2
MAK16
BAIAP2
ISY1
PHOX2B
MAGT1
NMU
ATP6V0A1
RPL11
RAB8A
AOC2
TSPAN32
BSN
STEAP1
ARID3A
SLC44A3
PLVAP
PIGQ
KIFC3
KIAA0895L
DNAJB12
WDR63
NDUFB5
MOV10
RUFY4
FITM2
EP0
SI
SP2
RAB9B
GLIPR1
SLC4A11
AMZ1
SYNE1
MTHFS
ZNF385C
DSCAML1
DAZAP1
TPD52L2
PAX9
IQCB1
TERT
SEMA4B
SLC44A1
MON1A
APLNR-A
IP6K2
MKRN2OS
ISG20L2
TSNARE1
TAOK3
FGD6
VANGL2-A
PLEKHG5
FSTL3
TNRC6A
GAREM1
MROH2B
FERMT1
HEXIM1
TANGO6
SMARCC2
ZGRF1
RSF1
DNALI1
ARID3B
MED24
STARD9
RNF223
CDC42SE1
GLYATL3
SAPCD2
RXFP3
RNF34
PAM16-A
SIX6OS1
RPRD1B
TTC28
POFUT2
COPS7A
FAM20B
SOS1
SLC35B1
SLC52A3A
PPRC1
MED4
SMPD1
GRID2IP
ANPEP
CSRNP3
DCHS2
TRUB2
AMER1
ABL1
HIPK1
CEP164
CBX4
ZNF142
KLC4
BUD13
RAB17
LBH
TTYH2
CTDSPL2
IL10RA
R3HDML
SBK1
NUP93
EV-1
EPHA7
TNS4
PIK3R2
EMX2
ECE2
DNAH9
FOXA1
ANGPT4
ANAPC1
BRI3BP
CILP2
BAZ1B
PSRC1
SCNN1B
KLHDC8A
GPR26
SETD6
EP300
HERVK_113
TOP3B
HOXB2
KCTD4
HEBP2
SPATA5L1
PGR
NEU4
DNMT3B
PTPN2
PHRF1
SP4
COASY
TWF1
PRSS23
TUBGCP2
TAF1D
HPCA
SERBP1
TXN
ZBTB6
POU5F3
IDH3B
LRRC3B
IFNLR1
RAB15
NCF4
GCGR
FNIP1
CDADC1
RNF8
DNAJC5B
CUL1
GPR182
FBXW8
ABHD11
PCDH17
ETFRF1
GDA
KIF21B
FRAS1
RNF13
GRIK3
CHTF8
ITGA7
DNAJA3
FRMD6
BMI1
COMMD2
MAP1B
RSAD2
RUNX1
GAA
CHORDC1
VIPAS39
TBX18
SOX3
SOX2
ADGRG1
CDKN1A
HOXD4
GSC
MARVELD1
TMED10
SLC16A6
N4BP1
CCDC92
LIN9
AGO1
PCTP
DNM3
BVES
SHC4
PRDM1
SCMH1
NXPH1
NFRKB
PCDH1
MYCBPAP
CA2
GLT8D1
GALR2B
DHX29
CACNA1B
RNF133
RAPGEF3
MAPK8IP1
PPP1R2
ERCC6L
MLKL
REX1BD
YEATS4
VPS50
TBX22
SNPH
FABP3
MLLT11
USHBP1
SMURF1
SIM1
CD8A
ZNF551
DTX3L
YJU2
BRPF3
NUMA1
HYAL1
LHX5
LIX1L
ASB14
BROX
EXT1C
DACH2
PLEKHA1
KCNK9
FGFR4
LHFPL6
PLA2G6
HSF5
GPR12
PSMD12
CLUH
CLDN10
VPS33B
PAX6
DOCK9
NHSL1
SPAG8
SEC61A1
WIPF2
DEDD
PTP4A2
PUF60
HOXA5
UNC13D
MSL1
HOXC11A
CRYBG1
GAD2
GRHPR
SLC25A44
SLC26A8
HDGF
ZW10
PHC1
SRGAP3
ZMYND10
SDK2
SELPLG
LMBR1L
CDK18
PTCH1
ERBB4
STAT3
AGPAT2
DNAJB5
INSYN2B
ACADL
DLX6
FZD7
CACNA1E
THBD
ARHGAP40
RSBN1L
SKP1
SPDEF
COTL1
ATF1
ZNF160
NRP2
UBXN11
CARNS1
DNAJC17
RPL23A
EBNA1BP2
IMPDH2
HES1
PCBP2
SEZ6L
RFX8
ZEB2
TM9SF2
C3ORF14
SHQ1
OTX2
MAPKBP1
RFLNB
PSMB4
ADAMTSL2
ITPR1
ATRX
ADAMTS14
SLC25A42
PTGR2
LMO1
ASPM
LIAS
CSNK1G2
ANXA6
MYNN
NRBP2
PACS2
ESRRB
THEMIS2
EEF2
GNPTG
DCK2
LRRCC1
UGGT1
RPL22
SUOX
ANGEL1
DAB2IP
UBAP2
NAT9
FAM167A
VLDLR
GIMAP8
MEX3A
GOSR2
RFX5
NUCB2
POLR1B
GRXCR2
NFYC
DHX58
WDR76
ATXN1L
FGF3
SIRT1
TICAM1
RAP1GAP
TRAV4
ARF1
BPI
CIAO2A
SRL
NDUFAF5
AGAP3
ZC3H7A
INHA
SGIP1
ARHGAP39
PCBP3
SLC35G2
IK
ADAMTSL3
MYH7
LATS2
RPL4
MCM4
CACNB4
APOF
NCKAP1L
GPR6
EDF1
TRPC3
ZC3H12D
GID8
WNT10A
GRIN2C
LIMA1
STK36
BCAS1
CAPN15
DNAJB2
CDH22
KANK3
MYH4
SLC26A11
TASP1
EEF1AKMT4
JAGN1
ARHGEF10L
GTF3A
STAU1
PRAG1
LMAN2L
TM4SF4
MNX1
YRK
TMEM269
CLEC14A
STK11
TAP2
PCF11
CERS4
MRTFB
RHOG
DDX42
UNC119B
PTMA
IL12B
PIAS4
ZIC5
LCMT2
HDHD5
NPTX2
PUS3
TRMT2A
GSDMA2
HDLBP
SLC25A28
ULK3
HMGB3
GMDS
CRYM
TYSND1
CRYBA1
APOA1
BTBD6
RASL12
PCDH10
KCNH8
TTF1
FLI1
NPEPPS
SLC29A1
GDPD1
CLSPN
MRTO4
TMEM132C
GNAI1
ADAM19
RXFP1
LRRC73
RAB21
EPHA2
HPSE
ADA
ENSA
PRPF8
SERINC3
ARHGAP32
SH3BGRL
SLC39A8
PRKCB
SPOPL
DTHD1
DPP7
CCNF
TSPAN7
EIF2A
GHOX-7
UBE4B
MROH7
MTSS1
FARSB
ZAR1
TXNRD2
SELENOS
THAP4
STAB1
APBB3
ERH
PMEPA1
LRRC8C
SYNC
KRIT1
GREM1
GAG
MRPL14
TMEM186
UROD
RPSA
ADGRA2
AGRN
CYP2J2
PPP1R36
SNRNP35
ESPL1
PTGER3
SPATA13
OSR1
NOL4L
ATXN7
LCAT
IRX1-A
PSMF1
HS6ST1
CRLF3
RIHB
DNAJC25
CUX1
NINL
ALKBH3
CIPC
NR2F1
MGAT2
NNT
HES5
LMF2
HDGFL3
AANAT
IPO9
TNS
GPATCH3
LUC7L2
ZBTB24
CYB5B
TAB2
COL9A2
LRRC34
POR
TOB1
EMC3
HARBI1
PHC2
TTPAL
TRIM25
RBM41
ELOA
PGAP6
CYB5RL
HDAC1
TBRG4
HRH2
SOCS3
RGS3
ZBTB1
MAP10
METTL2
PYM1
NOL6
ERI3
BCL10
RALGDS
DHRS13
LSM4
SPATA20
TADA1
HOXA3
FMOD
RALGAPB
U2AF1
NKRF
C17ORF75
MMD2
FAM81B
ZCCHC2
PCM1
MLXIP
LRRC7
HSD11B1L
PELO
CLDN16
CLCNKB
AIP
TANC1
ZGC
ISCU
GCM1
INPPL1
CSRP3
ZNF398
ATP6V0B
PIK3R4
BARX1B
MED18
PGAM1
MARS2
MAOA
WDR77
FIBCD1
SALL1
CCNJ
SLC5A12
HMX2
MASP1
VWA3B
CACNA1S
NUP85
SOGA3
EMB
SCLT1
GBA2
ORC6
ACAD10
RAD54L2
EPG5
OXTR
TMEM184A
TMEM69
OGFOD3
SKOR1
SLC38A7
GPR158
CHMP4C
SUDS3
RCC1L
RAD51C
LIPG
PHIP
SPECC1
WNT2B
MYH7B
RNFT1
USP12
YKT6
GUK1
SLC43A3
CXXC5
ACOT8
NDE1
WSCD2
CAPRIN1
ACOT7
NCAPD3
SEZ6
GALR2
FOXJ1
TMEM59L
DHCR24
STRADA
CHST11
ADCK2
TADA3
BLM
ALDH1A3
DNAJC18
MOSPD2
CCND1
NTN3
ISL1
HOXD10
DLL1
GNG12
NEK10
HELZ2
KLHL15
ENGASE
MYO1D
PPP2R2B
EMC8
RRM1
MGAT5B
TACC1
EEF1AKMT2
FLT4
EOMES
MLLT6
ZC3H10
TLX1
GMPPB
POLRMT
F8
SEMA3B
FAAP20
SZRD1
JOCKEY\POL
CXCR1
AURKA
LIG3
NR3C2
OTX1
SGPP2
RARRES2
MYBL1
MAST3
ZNF420
MGRN1
CKAP2L
DRGX
GLRX5
AUTS2
MROH5
HECTD3
HNF4G
SNX22
GATA3
GIP
FAM155B
MEP
USP31
TOX2
BEST3
PPP1R15B
LGI2
MTCP1
RPL26
SRGN
CDK5
THOC7
DHX15
HTRA3
TAF1B
RPL12
TRADD
HID1
CREBRF
NDRG4-A
CACNG3
SRSF4
ACBP6
HSPG2
TIMMDC1
SCN2A
NUP210L
ZNF737
SNRK
EVX2
LMCD1
JDP2
ADGRD2
RIPPLY2
UHRF1
ATF7
SEPTIN5
FAM234A
GTSF1
KLHL10
MLXIPL
KLF4
SHC1
CYP27C1
CHPF
LIN28A
ERMN
CHAMP1
C3ORF33
GPR61
CACNA1G
PALB2
SOWAHA
AEBP1
ZNF345
MNT
NCDN
CRLS1
PTPRV
CAMKV
BRPF1
NOC2L
FOXP4
SNED1
TBKBP1
SEMA3E
PGAP2
ST6GALNAC1
ELP1
RBM22
BRN3
PLK4
PRDX4
RXRA
SH3GLB1
ADAMTS8
CCNC
ZNF593
YIPF6
MAPK6
GBP2
CA7
ARL3
IKZF3
CCN1
TMDD1
TRPV4
BIRC5.1
SMARCA4
RASSF10
MFSD12
DOK7
LMOD1
BRD3
HINFP
B9D1
ZNF821
PLCG2
MINDY1
KIAA0319L
CCDC107
FDPS
ZIC4
FGD5
HGS
XPNPEP2
ECE1
EXOC8
SUMF1
GPR21
SHROOM1
FLT3
SRRM1
ZFYVE27
MMP28
ARHGEF9
TLN1
PUM3
KCNA3
SLC8B1
MYOM
ARL11
TIPARP
NLK
MYOT
SKA2
MYADML2
TCIM
PCSK9
GCHFR
PNO1
PYGB
WDR92
CA12
GCC1
MATN3
PTBP3
NID2
PRR11
NTAQ1
SLC41A1
PCNX1
SEMA4C
TMEM150A
ZAR1L
GGNBP2
TRMT44
SPAG6
NEK2
ABCC5
CCL21
FRMPD3
ARMC1
SH2D2A
TRMT6
FGFR1
CDKL1
SLC9A1
PLEKHF1
CLIC4
TBL1XR1
CDHR4
AMT
RBM38
MEF2C
KIDINS220
FOXF1
VASN
CSGA
CNKSR1
RTASE
TMX1
NOS1AP
RPL13
NAA15
HOXA10
NME6
GM2A
TPRG1L
EXO1
MPDZ
FAHD2
TMF1
TERB2
HARS1
MPI
ZBTB46
DOCK2
FER1L4
PCDHAC2
GAD1
JMJD6
CEBPA
FBXW5
MKKS
WDR18
SIX4
CHPT1
ZBTB8A
ZFAND6
MEA1
EPN2
TBC1D20
SIX6
FGFR3
NAV1
FEM1B
MALT1
SOCS1
DHX33
VXN
SURF6
ANKFN1
ARHGEF38
CD74
CSK
CALHM2
UHMK1
TEDC2
COL4A3
CCDC3
LONRF3
PPIB
SYNPO
PSMD4
MDH1B
NRROS
ELN
KRT4
LARP4
HASPIN
TFEB
CASZ1
PRF1
FXYD6
EAPP
DNASE1L3
TMCC2
SLC37A4
UBA1
ENG
HRAS
AKAP1
HOXD3
ZBTB38
LZTR1
IAH1
VPS72
WDR33
RHPN2
CCDC103
KCNA2
SCRIB
ENPP6
PREPL
SRD5A3
LRRC28
EFCAB14
NSUN2
MAN2A2
RNFT2
WARS1
YIPF1
BMP2
ATAD2
RBM25
PDZD8
WSCD1
CTTNBP2NL
DNPEP
NR2F2
MFSD2A
DGKZ
HACE1
SLF2
NEUROD6
IQGAP1
SLC45A3
CHRNG
KCNIP2
PHF14
ANKRD34C
ADCY8
PTGDR
MRPL1
PPP1R9A
TCIRG1
NKX2-3
BPIFB4
DENND10
PON2
CRB1
SFPQ
PABPN1
GPR83
PIK3C2B
MAPT
TPH1
RLN3
MADD
RNF19A
CSMD1
PPARD
HACL1
ZIC1
SLC30A2
DSL1
TMEM116
SYAP1
TSPEAR
PIGX
PCBP4
USE1
RPL37A
IRX2
PV.1
RPTOR
WIPI1
TMEM200A
CACNA1C
EIF2B3
RNF43
BTG2
MIDN
COX4I1
NHSL2
SH2B2
TM7SF3
SEC14L2
TBX1
ENC1
NUP43
ST3GAL3
TTC30B
TBX3
PLPP6
GFRA4
CD34
FCSK
HNRNPLL
HEYL
UNC93B1
WTIP
COMTD1
RNF157
PDSS1
SLC25A38
TTC4
IRAK4
PCSK7
IL17B
RNF123
FBXO6
DCBLD2
TMEM233
PLEKHN1
OGA
RRP8
LOX
BCAR1
PTGR1
EDA2R
CD276
VSIG10L2
SNRNP48
AQP2
PHF10
NELFA
MEGF11
PFDN5
PLEKHO1
HSDL1
MTG1
VDR
KIRREL1
LINGO2
TAF5L
CHAC1
LHX6
PARG
LHX2
PPP1R26
NOTUM
HYKK
BCL9
MTMR4
SCRN1
ABHD1
ATP8B3
GATAD2B
FOSL2
OPTC
NAPEPLD
ALG3
MXRA7
MTFMT
RINT1
HAUS3
USP36
RBM43
KIF3B
FSCN1
CTDP1
SUPT5H
PITHD1
TCF15
TPM4
LOXL4
KY
SLC35G1
FBXL14
TMOD4
RWDD1
SARS1
TCHP
VEZF1
RAI2
SEPTIN2
NCAN
CFAP58
ADCYAP1
CCNG1
PDX1
ZNF281
PSMG4
WNT6
KIF5B
PHF7
PLEKHA2
TMEM161
DNAH1
ATP6AP2
AMIGO1
ARHGAP19
DNAAF2
TITF1
SHISA2
FOXN3
IGF2BP2
AZIN2
CADM3
ABCB7
INPP5B
TMUB1
MYO10
TALDO1
CELSR3
SORL1
KCTD8
LCK
LHX4
SEPTIN10
NKX2-8
ZNF687
ARRDC1
EZR
FDXR
RBM18
SDR42E2
TSPAN15
SELENBP1
AADACL4
OBI1
SERPINB10
PPP4R3A
ZC3HC1
ERBB2
PAIP2
YJEFN3
ERVK-25
KLB
CYP1B1
FAM53B
RPS6KA
BUB1B
COBLL1
FAIM
HHIPL1
VEX1
ALG2
FRZB
RNF17
CAMLG
LSS
SLC25A10
AMACR
IGBP1
DAP3
FGA
FSCN2
TRIB1
CGREF1
ACTC1
FAM155A
WDR53
AQP11
TRAF2
EPHX4
NKX-2.5
PAFAH1B1
CLDN11
LETM2
CHD9
MDGA2
PTGER4
ANAPC5
NOTCH1
DFFB
DUSP8
SQSTM1
PRICKLE1
MEIS2
CTNNBL1
LBR
NAAA
RNF11
CTIF
TOR1AIP1
FABP2
KIF18B
RBM7
AHCY-A
BTBD18
IL34
RTCB
GTPBP4
PIAS1
ABHD17B
SEMA3D
SMIM33
DPYSL2
KNOP1
DMRT3
ST7L
MANF
CEP97
WDR64
RTN4RL1
SLC30A9
PHF13
MTNR1B
ISLR2
PRIMA1
ADGRG3
RBM26
PBX3
KIF1A
BABAM1
VNX1
GJC1
GEMIN6
FLCN
DTNBP1
ITGA2
ANKS1B
YRDC
MTMR9
PITX2
TASOR
IL11RA
PSMD5
PRRT3
FAM107A
DPYSL5
KDM8
ZNF618
YTHDF1
ADPGK
CASP9
D10WSU102E
PPM1G
UBOX5
ATP13A2
JAK3
RPS2
HLA-DMB
MYO1C
TPM3
PFKFB2
PFKFB4
HS3ST4
MCAM
RNF150
HOXA4
MAP4K3
PLS3
ECRG4
CDC45
DKK3
ETNK2
ZBTB17
PMEL
DPH3
SPARC
RPL14
FAM131A
FGF19
DCP1B
COMP
EIF4G3
ATP5PB
FAM117A
GLUPRORS
PTER
MCOLN1
PLPP5
CDC6
ACVR1C
SHOX
CAMSAP1
MYADM
HSPA9
ZMYND19
XKR8
MOSPD1
RNF152
WNT11B
RAD50
ENO1
PRTFDC1
ITFG2
CEP76
TOMT
ZDHHC13
USP5
MPHOSPH9
UBE2O
SCAF4
STXBP4
UNC13B
SRPRA
RABIF
ARL6
TCOF1
PEMT
HIF1AN
SLC25A24
DLG3
KIF2C
DCLRE1B
GSR
SYF2
LAMB1
CILP
LONP1
DDIT4
AIRC
IRF8
VDAC3
PTGES3
RUFY1
ERBB3
ADIPOR1
GNA11
ACSF2
LOXL3B
ELL
NPY
JHY
YTHDC2
SCLY
WRAP73
DDX46
KLF7
NDRG3
RNF208
EXOSC4
CDON
SLC25A3
PRPH
ZNF419
NADSYN1
MAN2C1
UBAC1
DDX31
FKBP1A
PSME3
PCDH8
FAM241A
TCF24
SLC51A
GJD3
CEP128
DEPDC1
RC3H1
C15ORF61
NISCH
ZNF507
CYB561D2
TPT1
SLC49A3
ATCAY
KMT2E
EOGT
FAM110A
CRISPLD1
DES
TBC1D22B
CKAP5
PCNA
SLC35E3
NGLY1
NEUROD2
ZC3H18
PIP4P2
CORO7
UBL7
ITGB1
INHBB
STC1
SOX9
FAT2
MYLK2
SELENOO
BRD8
EXOSC10
METRNL
GMPPA-B
GTPBP1
VAMP4
VPS26A
ATP5MC1
CASP8AP2
GAG-POL
PDP2
SLC25A14
CDK2AP1
TWIST2
EIF4E
PRPF6
MAP3K6
VDAC2
MRPL15
WDR6
TLR1
CARMIL2
HTR3A
AIRE
ZNF208
PLCB1
HACD3
BRWD1
LRRC23
SET
TUBA1B
DCAF17
DPYSL4
CAV2
EFCAB5
KCNB1
CRTC1
RDH8
ABL2
PIK3R6
CLCN7
EPHB3
SWAP70
ATXN1
POLE
BRD4
DDI2
MPHOSPH8
RPL27
JKAMP
SLC4A2
RGS11
CDKL2
LRRC55
TPRKB
B4GALT6
COG7
PYGO1
MMP17
GCAT
NPTX1
COA7-A
CC2D1B
TPM1
OSTC
GAN
FIGN
FAT4
RASGRF1
MDFI
SLCO2A1
OSTM1
KLF2
TRAK1
CCDC89
GPR161
SLC27A1
CCDC28A
TFAP2D
DYNC1I2
FLAD1
SLC33A1
PWWP3A
ACLY
KIAA0895
NEURL2
NCOA5
PHF6
EFTUD2
IDH3A
ENTPD5
GALNT15
DUSP13
TMED5
NAIF1
TRAPPC3
CRTAC1
ARSA
PRPF18
MECOM
EPHA8
SEMA7A
COX20
CACNB1
SLC6A4
DNAH17
NR4A3
SYNGR1
ILF2
SDHD
RAPGEF2
NRBP1
IGFBP4
FGF18
NHLRC4
FAM160A2
QRFPR
CCDC69
NUDT2
PPP1R16B
ZCCHC24
PFKFB3
SREBF1
ABCF2
MYOZ1
COQ10B-A
MRPS31
NANP
MAFB
AIFM2
NAT10
SGO2
EDEM2
NPAS4
SLC23A3
SRSF6
WBP11
GNPDA2
AREL1
MALRD1
BRAP
BEND6
WDR27
CTR9
DNAH7
RBM12
RAB3IL1
RNF185
THOC5
MELTF
SFI1
ST14
ATP6V1A
DUSP1
CDR2L
WDFY1
GRM4
OAZ2
RPS8
TMIGD2
PRSS57
TNFSF15
PCGF6
LAMA5
B4GALT1
MRS2
CRYZ
TTC31
RDH10
MEIOB
SSU72
KCNV1
SLC13A3
DHX38
ADAM17
TRIM7
DOK1
BRD7
PAMR1
TNFRSF13B
STRADB
MYOCD
RAB22A
KIF9
LY75
PPP1R12B
KANSL3
UBE2B
MSX2
IFT52
ZBTB2
AQP1
PCDHGC3
MROH1
NRG2
HDX
DND1
TFPI2
KLHL12
TMEM220
KLHL8
RNF26
RABL2A
TSNAXIP1
CCNI
TCF25
TAF4
TSC22D2
TARDBP
SPIRE2
PWP2
DNTTIP1
RPS3
ERICH6
RGS9
EIF5
LMNB2
MPRIP
CAMK2G
SOCS2
MDH1
SDSL
PES1
TEX264
CCDC84
SLC35C2
ACTR6
GATAD2A
PGPEP1
COMMD3
MICAL2
RAB18
MARCHF3
GTF3C1
TNFRSF11B
CRY2
MAB21L1
ZNF397
TEDC1
ISCA1
DRD5
ELP6
GPRC5A
PRELID1
APOA4
RFNG
NDST4
BSDC1
GJB1
PRELID3B
IVNS1ABP
DCAKD
NOS1
GABRA1
SRSF3
MAPK1
ATP6V1G1
ACRBP
AVD
WDR31
DNTTIP2
SAP18
VPS35L
ARHGEF26
SNAI1
IFFO1
ZNF335
ANG
SH2D3C
COCH
ZNF839
NLRP1B
MFRP
