gene_id
CADM1
ARFRP1
DST
ZGPAT
USP46
BPHL
TUBB2A
CCDC160
DGKB
LIN28B
TBX20
SERINC4
HYPK
HSP90B1
IFI27L2
KIAA0319L
ZMYM4
UBAP2L
AQP10
HAX1
DYNC1I1
TBX3
KCTD12B
GCN1
RPLP0
PXN
ANP32E
SORCS2
TNNC2
SNX21
UBE2U
DNTTIP1
ACOT8
ZSWIM1
ZSWIM3
TIMM17B
ADIPOR1
PRDM15
CHRM4
TNFRSF25
VANGL1
CHD1L
MED12L
GPR87
P2RY12
P2RY13
PRRT1B
UCK1
POMT1
RAPGEF1
PTPRA
ARPC1B
PDAP1
ARPC1A
THRA
MED24
ZNF503
CASC3
MSL1
MIR7-2
AEN
FAM214B
MIR3529
SNTB2
GCOG8
VPS4A
HAS3
NIP7
UTP4
CHTF8
MIR1669
LRIG2
FZR1
MFSD12
RNH1
TNC
MVB12B
SPRED2
FAM174B
SKIDA1
MLLT10
SLC7A4
DGCR6
C14ORF166B
TNK2
MUC4
MRM1
DNAJB1
AKAP8
AMOT
MAF
FOXC2
TACC1
SMTN
DYL1
MIR1640
UNC119B
GCK
CUEDC1
RMND1
ZBTB2
SF3B4
APOA1BP
GPATCH4
HEXDCL
EXD3
ZER1
TBC1D13
FAM63A
CERS2
C20orf112
SZT2
HYI
TBX5
LHX9
PLPP7
PRRC2B
XNDC1N
EN1
ART1L2
IL18BP
NUMA1
RNF175
CELA3B
TRIM62
SVBP
MBNL1
AK2
AZIN2
CTBP2
COL18A1
PTPRN
DNAJB2
DNPEP
NDUFB2
BRAF
TMEM63B
SPRY1
ANAPC16
ASCC1
SAR1A
DAGLA
SDHAF2
NUDT16L1
MGRN1
NAA60
SEC14L1
SDCCAG3
PMPCA
KCNQ5
INPP5E
SNAPC4
NKX1-2
LHPP
OAT
VWA5B2
ABCF3
ALG3
SPECC1L
YEATS2
KLHL24
DPEP1
CPNE7
CHMP1A
CDK10
MIR184B
MIR184
TEKT3
JMJD8
WDR24
FBXL16
STUB1
RHBDL1
MIR6643
CEMIP
SYNGR2
THUMPD3
TK1
AFMID
TMC6
VHL
PLXND1
DAG1
MTNR1A
PADI3
PADI1
RCC2
ARHGEF9
COL4A6
COL4A5
VSTM2B
MYO1A
KANSL2
SPRYD3
PACSIN1
RPS10
C4H2orf81
ZNF638
DCTN1
RPL39L
UPF3B
C1GALT1C1
SUCNR1
AADAC
TRNAR-UCU-4
FCRL4
PHACTR4
RCC1
SLC20A1
CKAP2L
ANXA4
NT5DC4
SGSM1
CHRDL1
CHKA
KMT5B
BARHL2
CDKN2C
SNAPC1
SHROOM2
SEMA4G
SLF2
KIAA0825
SLF1
BARX2
PDGFRB
DUOX1
DUOXA1L
TES
TP53INP2
SIRT3
PSMD13
KRTCAP3
ARSG
NRBP1
RIC8A
HOXA2
WIPI1
IFT172
SPDEF
HOXA1
PANX2
HEATR6
MIR6639
GPR89A
GJA8
UNC13B
FRMD5
RPL13
SPG7
SPTSSBL
PPM1L
TBXA2R
CACTIN
HMG20B
GIPC3
PIP5K1C
TACC3
TMEM129
HBBR
LTBP1
RAC1
DAGLB
CYTH3
PLAC8L1
MFSD1
PLACL2
HNRNPD
COQ2
RARRES1
ZBTB37
CCDC71
NEFM
ID1
NEFL
TRNAI-AAU-6
FNBP4
NUP160
AGBL2
TEPSIN
JPH3
NDUFAF8
CEP131
MPV17L2
SCARF2
IFI30
PIK3R2
RAB3A
PDE4C
BYSL
CCND3
MED20
TDRD7
CFAP410
DGKQ
PFKL
NKTR
ZBTB47
INAFM2
COLEC12
C15orf52
PLCB2
USP53
KCNQ4
MEX3D
C17H9ORF172
RABL6
PHPT1
MAMDC4
SCCPDH
COG1
SSTR2
FAM104A
DNAI2
BTBD17
TTYH1
KIF19
HK2
SULF2
AKAP17A
FAM76A
ACVR1B
PPP6R2
SBF1
SIPA1L2
TBR1
MT3
NEK11
ASTE1
GRM8
ATP2C1
NEK8
TRAF4
HLF
MMD
ULK2
VPS35
TGFA
FBLN7
MERTK
MIR454
MIR301A
MIR130A
SOX13
UIMC1
SNRPE
ARPC2
RUFY4
CXCR1
VTI1B
HOGA1
AHCTF1
RDH11
ANKRD2
ARG2
ZFYVE26
PGAM1
UBTD1
MORN4
EXOSC1
MMS19
MIR1717
SESN4
FOXO4
MED12
TXNL4B
TRMT10C
ZBTB11
FAM172BP
PCNP
ERCC6L
OCRL
PIN4
NHSL2
ZFP36L1
EHBP1
CDK5RAP1
SGK494
FAM110D
SDF2
XAF1
LBP
KIAA0100
PDIK1L
ALDOC
SPAG5
ISG20L2
RRNAD1
BMPER
KDM5B
BBS9
RORBL
ZBTB48
TAS1R1
KLHL21
NOL9
PLEKHG5
ZNF512B
GPN2
ZDHHC18
GPATCH3
SFN
SLC7A3
ASIC1
RACGAP1
SLC4A9
HBEGF
TESK1
MRPL43
C10orf2
RYBP
SAMD11
PDZD7
LZTS2
RNF41
PA2G4
ZC3H10
TRNAS-CGA-3
GATA5
RBM15
WIPF2
CDC6
MPP2
GYG2
C9orf142
TMEM141
XG
ENTPD2
CLIC3
DCTN4
ADORA2B
ZSWIM7
TNIP1
GPX3
ZFHX3
SLA2
PHF20
PDCD2L
CKLF
CEBPA
DAAM1
CBLN1
UBA2
LPAR4
TMEM39B
HDAC1
MARCKSL1
C1orf210
TMEM125
TIE1
MTM1
GXYLT1
ADAP1
SGCD
PSMD14
C4
TNX
TAP1
BF1
CYP21A1
PIK3AP1
NOLC1
HOXD13
TET3
SLC22A31
DGUOK
HOXD12
EVX2
PCCA
MRPL45
NPEPPS
AHR2
NDUFA10
SARS2
PAK4
MRPS12
SAMD4B
NFKBIB
IDE
MARCH5
SIRT2
SNAPIN
ILF2
TRNAM-CAU-13
ACSF3
ARID1B
SMG6
ASCL2
TSPAN32
TESK2
R3HDM2
EIF4B
MICU1
CFD
PLPPR3
LHX1
MSI2
SLC44A3
PI4KB
RFX5
PHIP
CDH1
CDH3
WDR63
TMCO7
URAH
NDUFB5
ST7L
MOV10
CAPZA1
RHOC
TNS1
RFK
CAMK1
BRPF1
OGG1
TADA3
ARPC4
TTLL8
TENM3
BCAS3
MPHOSPH9
C12orf65
CDK2AP1
TMSB15B
RAB9B
SYP
SLC4A11
ZNF385C
DYNLRB1
EVX1
JAKMIP2
DPYSL3
MON1A
SLC44A1
RBM6
MST1R
HPRT1
PHF6
GPR25
MORC1
MAJIN
PLEKHA7
MKRN2OS
MKRN2
TSEN2
IQSEC1
FOXRED2
CYYR1
MOXD1
TSPAN13
GAREM1
FSTL3
SERP1
PRSS57
PALB2
PALM
LDB1
PROM1L
EPHX1L
MAD2L1BP
GTPBP2
ACBD4
FMNL1
ZGRF1
NEUROG2
DOHH
ARID3B
CLK3
ATP5D
MIDN
CBARP
CSF3
RNF223
CNTN5
SAPCD2
RXFP3
EFHB
ADAMTS12
WDR18
INTU
SEMA3C
CALR
POFUT2
YBEY
MCM3AP
TTC28
RPRD1B
PITPNB
PIANP
COPS7A
FAM20B
CD300LG
CD300LF
FOXG1
ELAVL2
FAM117A
SLC35B1
PPRC1
NPM3
MED4
GRID2IP
FBXO46
ABL1
GLIS1
NDC1
KLC2
PACSL
FLRT2
RUFY3
UTP3
APOA5
APOA4
APOA1
SIK3
APOC3
LARGE2
PEX16
MAPK8IP1
C11orf94
LBH
LCLAT1
RPL38
MIR124C
MIR124A
BHLHE22
CTDSPL2
RNF212B
FLI1
HNF4A
R3HDML
EPHA10
PCSK6
ATP1B3
TFDP2
DNAJC30
VPS37D
PPIE
PABPC4
PSRC1
PPIL1
CELSR2
PSMA5
SLC16A1
SYNDIG1L
COPRS
UTP6
PIM1
TBC1D22B
TOP3B
CHCHD10
VPS29L
VPREB3
NEU4
TM4SF19
PGR
HEBP2
GAL3ST2
UBXN7
DNMT3B
COMMD7
ANGPT2
MCPH1
PHRF1
MIR210B
RASSF7
MIR210A
SP4
TWF1
PRSS23
KPNA6
FAM229A
BSDC1
TSSK3
TAF1D
C11orf54
MED17
SERBP1
GNG12
KMT2E
LRRC3C
ZPBP2
ORMDL3
CLIC2
FAAH2
CACNG2
NCF4
CAD
MPV17
EZH2
CUL1
GPR182
PARD6G
TAC3
MIR6671
GLIPR2
INSR
TOX3
CSMD1
ETFRF1
DNAI7
KRAS
GDA
XXYLT1
ACAP2
GNG2
FRMD6
FAT1
SLC9A6
MMGT1
RSAD2
GNG7
WBP1
RNF144A
CMPK2
MAP1S
RUNX1
ARRDC2
IL12RB1
AHSA1
VIPAS39
SOX3
STAC
SLC1A6
CPNE4
GSC
MARVELD1
PI4K2A
AVPI1
ZFYVE27
SLC16A6
MIXL1
LIN9
WT1
AGO4
AGO1
PCTP
PRDM1
DSCAML1
SLC25A12
BVES
ISY1
SCMH1
FXYD2
FXYD6
DLX2
POPDC3
CNBP
CTPS1
TMEM100
SNX11
ACSF2
KCNN3
CREM
PLEKHM3
CARF
SLC2A9L
POLL
PSMD11
CDK5R1
MYO1D
NSD1
GAB3
CACNA1B
ERG
RNF128
CXorf57
RAPGEF3
APOD
PPP1R2
MLKL
RALGPS2
FA2H
RFWD3
YEATS4
LYZ
SNPH
SIM1
MTMR1
DTX3L
FAIM
PARP9
LRTOMT
ANAPC15
ASB14
DNAH12
APPL1
HM13
EXTL1
MAP7D1
SLC30A2
C1orf146
BTBD8
GLMN
GRHL2
NCALD
LHFPL1
MAFF
EBF3
TMEM184B
PLA2G6
PSMD12
GPR12
PITPNC1
VGLL2
MARVELD2
TMED7
CLUH
HEATR5B
VPS33B
TTLL6
GDPGP1
PRC1
PAX6
MALRD1
PCDH15
NRG3
MYOCD
SOX21
EMX2
RUVBL1
SEC61A1
NF1
EVI2B
EVI2A
OMG
DEDD
PFDN2
S100A10
THEM4
C1QL2
PTP4A2
RAPGEF5
MYO18A
PRICKLE2
HOXC11
FRMD1
ADAMTS9
GAD2
KCTD1
SP8
MYO3A
PIK3C2G
CADPS2
SELPLG
CORO1C
TMEM119
LMBR1L
CADM3
PYM1
PMEL
CDK2
PTCH2
CDK18
BTBD19
EBNA1BP2
TCF12
STAT3
PHF24
DNAJB5
ACADL
CPS1
FZD7
ALS2
CACNA1E
MRPL24
HDGF
SKP1
KLHL36
COTL1
AMOTL2
NRP2
BRINP2
PROCR
SH3BGRL3
CEP85
UBXN11
PDGFD
DNAJC17
LIMS2
GPR17
NDUFAF3
IMPDH2
SEZ6L
ATF7
PCBP2
ATP5G2
FBXL3
MYCBP2
PPP2R2A
SEMA4B
CIB1
RFLNB
POGZ
VPS53
PSMB4
RPH3AL
CGN
MARCH3
SOX11
ITPR1
EWSR1
ARID5B
AP1B1
NAA20
GAS2L1
MAPT
TSHZ1
ATRX
FGF16
SLC25A42
OCLN
SLC5A5
USHBP1
CCDC124
BABAM1
ANKLE1
SUGP2
BTBD2
SLC10A4
PIK3CB
EEF2
DCK2
FOXP1
LRRCC1
SLC7A13
TNKS1BP1
SSRP1
APLNR
UGGT1
SAP130
IKZF4
SUOX
RAB5B
ANGEL1
LRRC74A
DAB2IP
CRYBA1
LCK
FAM167B
MTMR9LP
GIMAP1-GIMAP5
GOSR2
MEX3A
VPS45
MAN1C1
LDLRAP1
SKAP2
CAMKV
GRXCR2
SH3RF2
FGF3
ATXN1L
ZNF821
AP1G1
TICAM1
UHRF1
FEM1A
PLIN3
RAP1GAP1
USP48
C1orf35
ARF1
CRIP2
AGAP3
ITPKC
ADAMTS7
FAM96A
MTA1
NDUFAF5
SPG11
GSTA3
PLA2G10
ZC3H7A
STAG1
SLC35G2
OPN5L1
SCLY
ADAMTSL3
MYH7
CHD7
LATS2
MCM4
PRKDC
IRX5
TSHZ3
USP22
FERMT2
CACNB4
RDH5
INPP1
RBMS2
NCKAP1L
GDF11
ITGA7
RGS14
LMAN2
SLC34A1
ARL2
ADRA2BL2
GPR6
TRAF2
EDF1
TRPC3
GRIN2C
FDXR
LARP4
LIMA1
MOGS
BRD4
DSN1
MVB12A
STK36
TTLL4
PRDM14
NCOA2
ALG14
THSD7B
CAPN15
TSPAN7
STK16
CDH22
TUB4A
GLB1L
MYF6
MYF5
SLC26A11
SGSH
CCDC40
GAA
RNF213
TASP1
DPP6
ADAMTS2
IDH3B
IL17RE
RPUSD3
HMCES
JAGN1
IL17RC
GTF3A
IGSF21
MTIF3
ARHGEF10L
WWTR1
TM4SF4
TRNAR-UCG-2
TRNAR-CCU-3
TRNAR-UCG-3
STK11
CLEC14A
NOM1
MNX1
ATP5H
MRPL58
TRNAR-UCU-3
HN1
STAT6
NEMP1
TRNAR-CCU-2
KCTD2
CERS4
PLCB1
MKL2
MIR365B
MIR193B
MIR365-1
RHOG2
DDX42
DYL2
PEBP1
TLX2
TTC31
DQX1
NOP56
ZBTB7A
PIAS4
ZIC5
LCMT2
CECR6
HDHD5
IL17RA
NPTX2
AKT1
HNF4G
HDLBP
ELL
GMDS
NUFIP2
BRF1
BTBD6
TRNAL-UAA
STX11
RAB5C
GRIA2
ATP5B
NACA
PTGES3
TTF1
CFAP77
KCNJ5
KCNJ1
SLC29A1
GDPD1
SMG8
GJB5
ADAM19
SOX30
RXFP2
ALYREF
LRRC73
TJAP1
YIPF3
POLR1C
CDKN1B
RAB21
FBXO42
EPHA2
SOX1
PCDHA6
PCDHA1
PCDHA2
PCDHA4
PCDHA5
PCDHAC1
SH3BGRL
SLC39A8
PRKCB
DGKD
SAG
MRAP2
EFNB1
EML5
SOGA1
DTNB
CD82
SPINT4
WFDC8
WFDC2
TGM2
RCCD1
UNC45A
DPP7
CCNF
IL1RAPL2
LZIC
UBE4B
TSC22D2
NMNAT1
RBP7
EIF2A
MSX1
COMT
TXNRD2
TEAD1
FRYL
SELENOS
CHSY1
DMRTA2
WISP2
KCNK15
IGSF9
PLD1
ERH
SLC39A9
CD40
VSTM2L
ANKIB1
SEMA7A
KRIT1
CABP2
GREM1
MRPL14
TET2
TMEM186
PMM2
ABAT
CARHSP1
RPSAP58
SLC25A38
XPA
NCBP1
MIR2131
LHFPL2
RILPL2
SNRNP35
PPP1R36
ESPL1
HSPA2
KMT5A
RILPL1
CSAD
ZNF740
IGBP1L
PTGER3
ZRANB2
SPATA13
OSR1
ZNF212
IRX1
HS6ST1
DDX31
BARHL1
SUZ12
CRLF3
MDK
HARBI1
FOXA1
DNAJC25
CUX1
ECPAS
NINL
GINS1
SLC8A1
ALKBH3
C11orf96
CIPC
EPHA4
ABCA2
HDGFRP3
RNF138
IPO9
PHOX2B
WWC2
NEB
MIR1C
NR0B2
NUDC
PIGW
MYO19
GGNBP2
FHDC1
ARFIP1
TEX11
GNAT3
MEF2B
BORCS8
TMEM221
POR
ARX
COMMD1
RHBDD2
B3GNT2
TOB1
ZNF362
C1orf50
P3H1
ASS1
BCL9L
FUBP3
DGKE
TRIM25
SCPEP1
ROBO1
HRH2
SPAG6
CSNK2A1
MAP10
BMI1
TCF15
ZBTB25
MYL12B
MYL12A
NOL6
ERI3
RGL4
GTF3C5
DDAH1
C1orf52
BCL10
TSR3
GNPTG
UBE2I
C14H16orf91
UNKL
LSM4
PGPEP1
TADA1
LMO1
PRDX6
SLC35F3
FAM78B
HOXA3
RAMP3
FMOD
RALGAPB
CCDC94
U2AF1
CBS
CCDC65
TANC1
PKP4
DAPL1
C17orf75
ZNF207
RHBDL3
CLSTN1
POU2F1
DUSP27
FOXD3
CYP2J21
RADIL
MMD2
FAM183A
FGL1A
COL27A1
PCM1
TTC24
CLASP2
PELO
HSD11B1L
SAFB2
STAP2
BMP2
FERMT1
GOLT1A
REN
ISCU
PRRG3
OGFOD2
ZBED1
RIPPLY1
CARD8
CLDN2
MIR1728
GTF2H3
PMEPA1
CSRP3
DLX6
RBFOX1
BARX1
TIMP2
CANT1
USP36
C1QTNF1
MED18
TRIP4
COL4A3BP
HMGCR
BCORL1
MARS2
RAB33A
EP300
ZNF518A
CCNJ
TFRC
KCNK4
SLC9A3
CORO2A
FANCM
SOUL
SOGA3
PNMT
GBA2
RGP1
MSMP
HEXDC
OGFOD3
CYBC1
GPR158
SLC38A7
GOT2
CPNE1
PTCHD4
CHMP4C
ZFAND1
PIGQ
DHRS4
RCC1L
RAD51C
TEX14
NR1H3
NCF1C
ACP2
RGS4
NTMT1
SPECC1
RNFT1
RPS6KB1
SLC17A6
SMN
BDP1
SLC22A5
CBX4
SLC43A3
RTN4RL2
SMTNL1
PGR2/3
P2RX3
UBE2L6
TIMM10
NDE1
MARF1
NEURL2
CTSA
NCAPD3
JAM3
GPR153
CAPRIN1
ICMT
GALR2
EXOC7
SRP68
FOXJ1
STRADA
CCDC47
RNF113B
CHST13
SLC41A3
MOB2
KCNH7
MZB1
PROB1
ADM2
LMF2
PAIP2B
DNAJC18
ALDH1A3
NCAPH2
SLC23A1
DMD
MOSPD2
FANCB
HPS6
NTN3
ISL1
HOXD10
HOXD11
HOXD9
RAB3IP
DUSP22AL
EMC8
SLC4A7
NEK10
PAX2
BEST3
ADK
NR3C1
VPS13D
DHH
ADGRD1
MGAT5B
MFSD11
FLT4
LMO2
RNF130
EOMES
MLLT6
FNDC5
YARS
MIR222B
FUNDC2
CMC4
F8
PRKCZ
ANK2
ERBB4
NR3C2
LIG3
ERICH3
CRYZ
TYW3
NKX2-1
OPCML
MYBL1
ZNF467
MAST3
RARRES2
MET
GLRX5
SYNE3
TSC22D1
TLX1
TBXAS1
ANAPC1
GATA3
FAM155B
TBC1D16
MTCP1
LGI2
GCNA
BRCC3
ERGIC1
RPL26L1
ATP6V0E1
KIF1BP
VPS26A
CDK5
FASTK
GIMAP7L2
GIMAP7L5
ATXN7
THOC7
HTRA3
EXT1
JARID2
RXRA
REM1
C20orf96
FLNB
CREBRF
B3GNT9
HID1
NXN
TRADD
PHAF1
OTOP3
TMED8
GSTZ1
AGTPBP1
HSPG2
NUP210L
TPM3
GNB4
MIR12219
ATP6V0D1
AGRP
TRNAK-UUU-2
CNOT1
SETD6
LMCD1
CTIF
POU3F3
KLHL10
NT5C3B
FAM234A
JPH1
RUBCN
FKBP10
KLHL11
LUC7L
TESPA1
MLXIPL
ANGPTL6
URI1
DMAP1
STOX2
SHC1
UBE2Q1
FLAD1
CHRNB2
CAP2
CYP27C1
ATXN1
CHPF
OBSL1
TMEM198
CHAMP1
MARVELD3
PHLPP2
TAT
DCTN5
DBNL
SETD7
AEBP1
CAPG
FAM71D
ZNF830
BAG1
PAX9
ANGPT4
RSPO3
FAM110A
RSPO4
ARHGAP22
GATSL2
HDAC7
NOC2L
OTOL1
BMS1
SEMA3G
ACY1
ABHD14A
BAP1
IKBKAP
MYOZ3
SYNPO
RBM22
POU4F1L
ENGASE
TM4SF1
KIF21B
ZNF593
GRHL1
TAF1B
IGLL1
GSDMA
STARD8
YIPF6
MAPK4
ZCCHC24
MANF
DCAF1
CA7
NAE1
CYR61
SCN8A
FIGNL2
TMDD1
TRPV4
FAM222A
TCHP
RIOX1
MIR6587
SMARCA4
BAZ2A
RASSF10
NDUFA7
ADMP
CD320
POLE4
HCRTR2
SMARCC2
NFYC
DOK7
CD99L2
F12
SELENOH
BTBD18
LMOD1
BRD3
VAV2
GTSF2
HINFP
PHF21A
TRIO
PLCG2
ADCY1
SETDB1
DSCAM
OGDH
LRRC7
ZIC4
FECH
NARS
ECE1
ALPL
EIF4G3
EXOC8
SPRTN
BCL11B
DAB1
RABGAP1
MST1
APEH
SHROOM1
SRRM1
CLIC4
SSC4D
MMP28
GAS2L2
TLN1
CREB3L4
HK1
SASH1
KCNA3
FRAS1
PLBD2
SLC8B1
ARHGEF1
LHX5
TSN
SDSL
TIPARP
ATAD2
C2H8ORF76
NLK
PNPLA7
MIR1621
MIR9-1
C8orf4
PNO1
DNAAF10
PPP3R1
USP3
CA12
MATN3
RAB8B
LAPTM4A
PTBP3
NID2
RTRAF
SLC41A1
PM20D1
PLA2G4A
FAM178B
PCNX1
CNNM4
SNRNP200
ANKRD39
TRNAV-CAC-6
TRNAK-CUU-6
TRIM27.1
TMEM150B
ZAR1L
RACK1
TRIM27.2
GBF1
PITX3
FRY
TRIM39.1
TRIM41
NFKB2
BRCA2
NDUFAB1
LLGL1
TRMT44
ACOX3
ASXL1
HS3ST5
SOX12
ARMC1
MTFR1
FRMPD3
SH2D2A
PRCC
INSRR
TRMT6
MCM8
MIR10A
HOXB3
HOXB4
AHDC1
WASF2
CDKL1
ATP5S
MAP4K5
PLEKHF1
IP6K1
UBA7
SLC6A5
NELL1
RBM38
RAE1
KIDINS220
MBOAT2
ATP11C
ARL13A
VASN
CORO7
GLIS2
FOS
NOS1AP
SPATA46
UHMK1
PPARGC1B
MIR1732
SRSF5A
NME6
RABL2A
ACTN1
ACR
GM2A
SMIM3
TPRG1L
MEGF6
WRAP73
EXO1
WDR64
MPDZ
TMF1
DRGX
UBA3
GPT2
TERB2
B2M
RPS17
TRNAQ-CUG
MCRIP1
GCGR
FGF1
FER1L4
PPM1H
SLIT1
PRMT1
ISM1
GPRIN3
SLX4IP
MKKS
GRIN3B
TMEM259
PAK5
HS3ST2
XPNPEP2
ZDHHC9
UTP14A
ZBTB7C
CHPT1
MYBPC1
OSBP
PATL1
ZFAND6
CABP4
MRPL16
STX3
